"AHRondelPosition","ITRondelPosition","FRRondelPosition","GBRondelPosition","GERondelPosition","RURondelPosition","AHPowerPoints","ITPowerPoints","FRPowerPoints","GBPowerPoints","GEPowerPoints","RUPowerPoints","NumberOfAvailableBonds","Cash","RawScore","NumberOfOwnedBonds","annotation"
5,6,4,4,0,7,9,9,5,1,4,11,29,46,52,14,10
5,6,4,4,0,7,9,9,5,1,4,11,29,46,52,14,10
5,6,4,4,0,7,9,9,5,1,4,11,29,46,52,14,10
5,6,4,4,0,7,9,9,5,1,4,11,29,46,52,14,10
6,6,4,4,0,7,9,9,5,1,4,11,29,46,52,14,10
6,0,4,4,0,7,9,12,5,1,4,11,29,46,55,14,10
6,0,5,4,0,7,9,12,5,1,4,11,29,46,55,14,10
6,0,5,4,0,7,9,12,5,1,4,11,29,46,55,14,10
6,0,5,6,0,7,9,12,5,1,4,11,29,46,55,14,10
6,0,5,6,2,7,9,12,5,1,4,11,29,46,55,14,10
6,0,5,6,2,0,9,12,5,1,4,17,29,46,55,14,10
7,0,5,6,2,0,9,12,5,1,4,17,29,46,55,14,10
7,0,5,6,2,0,9,12,5,1,4,17,29,46,55,14,10
7,2,5,6,2,0,9,12,5,1,4,17,29,46,55,14,10
7,2,6,6,2,0,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,2,0,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,2,0,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,2,0,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,2,0,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,2,0,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,3,0,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,3,0,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,3,5,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,3,5,9,12,5,1,4,17,29,46,55,14,10
7,2,6,7,3,5,9,12,5,1,4,17,29,46,55,14,10
0,2,6,7,3,5,14,12,5,1,4,17,29,46,100,14,6
0,5,6,7,3,5,14,12,5,1,4,17,29,46,100,14,6
0,5,6,7,3,5,14,12,5,1,4,17,29,48,100,14,4
0,5,6,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,7,3,5,14,12,5,1,4,17,28,42,106,15,4
0,5,7,0,3,5,14,12,5,4,4,17,28,42,106,15,4
0,5,7,0,4,5,14,12,5,4,4,17,28,41,106,15,5
0,5,7,0,4,5,14,12,5,4,4,17,28,41,106,15,5
0,5,7,0,4,0,14,12,5,4,4,23,28,41,106,15,5
1,5,7,0,4,0,14,12,5,4,4,23,28,41,106,15,5
1,5,7,0,4,0,14,12,5,4,4,23,28,41,106,15,5
1,6,7,0,4,0,14,12,5,4,4,23,28,41,106,15,5
1,6,0,0,4,0,14,12,7,4,4,23,28,41,106,15,5
1,6,0,3,4,0,14,12,7,4,4,23,28,41,106,15,5
1,6,0,3,4,0,14,12,7,4,4,23,28,41,106,15,5
1,6,0,3,4,0,14,12,7,4,4,23,28,41,106,15,5
1,6,0,3,4,0,14,12,7,4,4,23,28,41,106,15,5
1,6,0,3,4,0,14,12,7,4,4,23,28,41,106,15,5
1,6,0,3,5,0,14,12,7,4,4,23,28,41,106,15,5
1,6,0,3,5,0,14,12,7,4,4,23,28,41,106,15,5
1,6,0,3,5,3,14,12,7,4,4,23,28,41,106,15,7
1,6,0,3,5,3,14,12,7,4,4,23,28,41,106,15,2
1,6,0,3,5,3,14,12,7,4,4,23,28,41,106,15,2
1,6,0,3,5,3,14,12,7,4,4,23,28,41,106,15,2
1,6,0,3,5,3,14,12,7,4,4,23,28,41,106,15,2
1,6,0,3,5,3,14,12,7,4,4,23,28,41,106,15,2
1,6,0,3,5,3,14,12,7,4,4,23,28,41,106,15,2
2,6,0,3,5,3,14,12,7,4,4,23,28,41,106,15,2
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,0,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,2,3,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,2,5,5,3,14,12,7,4,4,23,28,41,106,15,9
2,7,2,5,5,3,14,12,7,4,4,23,28,43,106,15,9
2,7,2,5,5,3,14,12,7,4,4,23,27,23,120,16,10
2,7,2,5,6,3,14,12,7,4,4,23,27,23,120,16,10
2,7,2,5,6,5,14,12,7,4,4,23,27,23,120,16,10
2,7,2,5,6,5,14,12,7,4,4,23,27,23,120,16,10
2,7,2,5,6,5,14,12,7,4,4,23,27,23,120,16,10
3,7,2,5,6,5,14,12,7,4,4,23,27,23,120,16,10
3,7,2,5,6,5,14,12,7,4,4,23,27,23,120,16,10
3,0,2,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,5,6,5,14,15,7,4,4,23,27,23,133,16,10
3,0,3,0,6,5,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,5,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,5,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
3,0,3,0,7,7,14,15,7,7,4,23,27,23,133,16,10
4,0,3,0,7,7,14,15,7,7,4,23,27,40,133,16,7
4,0,3,0,7,7,14,15,7,7,4,23,26,15,157,17,8
4,1,3,0,7,7,14,15,7,7,4,23,26,15,157,17,8
4,1,3,0,7,7,14,15,7,7,4,23,26,15,157,17,8
4,1,5,0,7,7,14,15,7,7,4,23,26,15,157,17,8
4,1,5,0,7,7,14,15,7,7,4,23,26,15,157,17,8
4,1,5,0,7,7,14,15,7,7,4,23,26,15,157,17,8
4,1,5,2,7,7,14,15,7,7,4,23,26,15,157,17,8
4,1,5,2,0,7,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
4,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
5,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
5,1,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
5,2,5,2,0,3,14,15,7,7,5,23,26,15,162,17,3
5,2,0,2,0,3,14,15,9,7,5,23,26,15,162,17,3
5,2,0,5,0,3,14,15,9,7,5,23,26,15,162,17,3
5,2,0,5,0,3,14,15,9,7,5,23,26,17,162,17,2
5,2,0,5,0,3,14,15,9,7,5,23,26,7,168,17,10
5,2,0,5,2,3,14,15,9,7,5,23,26,7,168,17,10
5,2,0,5,2,6,14,15,9,7,5,23,26,7,168,17,10
5,2,0,5,2,6,14,15,9,7,5,23,25,7,168,17,10
6,2,0,5,2,6,14,15,9,7,5,23,25,7,168,17,10
6,3,0,5,2,6,14,15,9,7,5,23,25,7,168,17,10
6,3,0,5,2,6,14,15,9,7,5,23,25,7,168,17,10
6,3,3,5,2,6,14,15,9,7,5,23,25,7,168,17,10
6,3,3,5,2,6,14,15,9,7,5,23,25,7,168,17,10
6,3,3,0,2,6,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,6,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,6,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
6,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
7,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
7,3,3,0,3,7,14,15,9,10,5,23,25,7,168,17,10
7,4,3,0,3,7,14,15,9,10,5,23,25,32,168,17,9
7,4,3,0,3,7,14,15,9,10,5,23,24,23,180,18,8
7,4,0,0,3,7,14,15,11,10,5,23,24,23,184,18,5
7,4,0,0,3,7,14,15,11,10,5,23,23,23,184,18,5
7,4,0,2,3,7,14,15,11,10,5,23,23,23,184,18,5
7,4,0,2,4,7,14,15,11,10,5,23,23,22,184,18,6
7,4,0,2,4,7,14,15,11,10,5,23,22,2,205,19,5
-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,5
1,-1,-1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,7
1,-1,-1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,3
1,7,-1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,3
1,7,-1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,3
1,7,1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,3
1,7,1,-1,-1,-1,0,0,0,0,0,0,42,2,0,6,3
1,7,1,7,-1,-1,0,0,0,0,0,0,42,2,0,6,8
1,7,1,7,-1,-1,0,0,0,0,0,0,42,2,0,6,8
1,7,1,7,1,-1,0,0,0,0,0,0,42,2,0,6,8
1,7,1,7,1,-1,0,0,0,0,0,0,42,2,0,6,9
1,7,1,7,1,4,0,0,0,0,0,0,42,2,0,6,6
1,7,1,7,1,4,0,0,0,0,0,0,41,2,0,6,8
2,7,1,7,1,4,0,0,0,0,0,0,41,2,0,6,8
2,0,1,7,1,4,0,0,0,0,0,0,41,2,0,6,8
2,0,2,7,1,4,0,0,0,0,0,0,41,2,0,6,10
2,0,2,2,1,4,0,0,0,0,0,0,41,2,0,6,5
2,0,2,2,2,4,0,0,0,0,0,0,41,2,0,6,5
2,0,2,2,2,0,0,0,0,0,0,0,41,2,0,6,5
3,0,2,2,2,0,0,0,0,0,0,0,41,2,0,6,5
3,0,2,2,2,0,0,0,0,0,0,0,41,2,0,6,5
3,3,2,2,2,0,0,0,0,0,0,0,41,2,0,6,5
3,3,2,2,2,0,0,0,0,0,0,0,41,2,0,6,5
3,3,3,2,2,0,0,0,0,0,0,0,41,2,0,6,5
3,3,3,2,2,0,0,0,0,0,0,0,41,2,0,6,5
3,3,3,5,2,0,0,0,0,0,0,0,41,2,0,6,5
3,3,3,5,2,0,0,0,0,0,0,0,41,4,0,6,3
3,3,3,5,2,0,0,0,0,0,0,0,40,0,0,7,7
3,3,3,5,3,0,0,0,0,0,0,0,40,0,0,7,7
3,3,3,5,3,0,0,0,0,0,0,0,40,0,0,7,7
3,3,3,5,3,3,0,0,0,0,0,0,40,0,0,7,7
3,3,3,5,3,3,0,0,0,0,0,0,40,0,0,7,7
4,3,3,5,3,3,0,0,0,0,0,0,40,7,0,7,2
4,3,3,5,3,3,0,0,0,0,0,0,40,7,0,7,2
4,5,3,5,3,3,0,0,0,0,0,0,40,7,0,7,2
4,5,3,5,3,3,0,0,0,0,0,0,40,9,0,7,1
4,5,3,5,3,3,0,0,0,0,0,0,39,3,0,8,4
4,5,4,5,3,3,0,0,0,0,0,0,39,7,0,8,3
4,5,4,5,3,3,0,0,0,0,0,0,38,7,0,8,1
4,5,4,0,3,3,0,0,0,0,0,0,38,7,0,8,1
4,5,4,0,4,3,0,0,0,0,0,0,38,14,0,8,1
4,5,4,0,4,3,0,0,0,0,0,0,37,2,0,9,3
4,5,4,0,4,6,0,0,0,0,0,0,37,2,0,9,3
4,5,4,0,4,6,0,0,0,0,0,0,37,2,0,9,3
5,5,4,0,4,6,0,0,0,0,0,0,37,2,0,9,3
5,5,4,0,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,4,0,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,4,0,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,4,0,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,5,0,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,5,0,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,5,3,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,5,3,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,5,3,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,5,3,4,6,0,0,0,0,0,0,37,2,0,9,3
5,7,5,3,5,6,0,0,0,0,0,0,37,2,0,9,3
5,7,5,3,5,6,0,0,0,0,0,0,37,2,0,9,3
5,7,5,3,5,2,0,0,0,0,0,0,37,2,0,9,3
6,7,5,3,5,2,0,0,0,0,0,0,37,2,0,9,4
6,2,5,3,5,2,0,0,0,0,0,0,37,2,0,9,6
6,2,6,3,5,2,0,0,0,0,0,0,37,2,0,9,3
6,2,6,5,5,2,0,0,0,0,0,0,37,2,0,9,4
6,2,6,5,5,2,0,0,0,0,0,0,37,4,0,9,3
6,2,6,5,5,2,0,0,0,0,0,0,37,0,0,9,6
6,2,6,5,6,2,0,0,0,0,0,0,37,0,0,9,6
6,2,6,5,6,4,0,0,0,0,0,0,37,0,0,9,7
6,2,6,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,2,6,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,2,6,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,3,6,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,3,6,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,3,6,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,3,6,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,3,6,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,3,7,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,3,7,5,6,4,0,0,0,0,0,0,37,0,0,9,7
7,3,7,0,6,4,0,0,0,0,0,0,37,0,0,9,7
7,3,7,0,7,4,0,0,0,0,0,0,37,0,0,9,7
7,3,7,0,7,4,0,0,0,0,0,0,37,0,0,9,7
7,3,7,0,7,7,0,0,0,0,0,0,37,0,0,9,7
7,3,7,0,7,7,0,0,0,0,0,0,37,0,0,9,7
7,3,7,0,7,7,0,0,0,0,0,0,37,0,0,9,7
7,3,7,0,7,7,0,0,0,0,0,0,37,0,0,9,7
0,3,7,0,7,7,1,0,0,0,0,0,37,1,0,9,6
0,6,7,0,7,7,1,0,0,0,0,0,37,3,0,9,4
0,6,7,0,7,7,1,0,0,0,0,0,37,0,0,9,7
0,6,0,0,7,7,1,0,1,0,0,0,37,1,0,9,6
0,6,0,3,7,7,1,0,1,0,0,0,37,1,0,9,6
0,6,0,3,7,7,1,0,1,0,0,0,37,1,0,9,6
0,6,0,3,7,7,1,0,1,0,0,0,37,1,0,9,6
0,6,0,3,0,7,1,0,1,0,1,0,37,2,0,9,5
0,6,0,3,0,1,1,0,1,0,1,0,37,2,0,9,5
0,6,0,3,0,1,1,0,1,0,1,0,37,2,0,9,5
1,6,0,3,0,1,1,0,1,0,1,0,37,2,0,9,5
1,6,0,3,0,1,1,0,1,0,1,0,37,2,0,9,7
1,0,0,3,0,1,1,0,1,0,1,0,37,2,0,9,3
1,0,1,3,0,1,1,0,1,0,1,0,37,2,0,9,3
1,0,1,3,0,1,1,0,1,0,1,0,37,2,0,9,3
1,0,1,5,0,1,1,0,1,0,1,0,37,2,0,9,3
1,0,1,5,0,1,1,0,1,0,1,0,37,2,0,9,3
1,0,1,5,0,1,1,0,1,0,1,0,37,2,0,9,3
1,0,1,5,2,1,1,0,1,0,1,0,37,2,0,9,3
1,0,1,5,2,2,1,0,1,0,1,0,37,2,0,9,3
2,0,1,5,2,2,1,0,1,0,1,0,37,2,0,9,6
2,3,1,5,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,1,5,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,1,5,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,1,5,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,1,5,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,1,5,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,1,5,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,2,5,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,2,7,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,2,7,2,2,1,0,1,0,1,0,37,2,0,9,3
2,3,2,7,2,2,1,0,1,0,1,0,37,2,0,9,10
2,3,2,7,2,2,1,0,1,0,1,0,37,2,0,9,10
2,3,2,7,3,2,1,0,1,0,1,0,37,2,0,9,10
2,3,2,7,3,2,1,0,1,0,1,0,37,2,0,9,10
2,3,2,7,3,5,1,0,1,0,1,0,37,2,0,9,8
2,3,2,7,3,5,1,0,1,0,1,0,37,4,0,9,8
2,3,2,7,3,5,1,0,1,0,1,0,37,0,0,9,9
3,3,2,7,3,5,1,0,1,0,1,0,37,0,0,9,9
3,3,2,7,3,5,1,0,1,0,1,0,37,0,0,9,9
3,6,2,7,3,5,1,0,1,0,1,0,37,0,0,9,9
3,6,2,7,3,5,1,0,1,0,1,0,37,0,0,9,9
3,6,3,7,3,5,1,0,1,0,1,0,37,0,0,9,9
3,6,3,7,3,5,1,0,1,0,1,0,37,0,0,9,9
3,6,3,2,3,5,1,0,1,0,1,0,37,0,0,9,9
3,6,3,2,4,5,1,0,1,0,1,0,37,3,0,9,6
3,6,3,2,4,5,1,0,1,0,1,0,37,0,0,9,8
3,6,3,2,4,7,1,0,1,0,1,0,37,0,0,9,8
3,6,3,2,4,7,1,0,1,0,1,0,37,0,0,9,8
3,6,3,2,4,7,1,0,1,0,1,0,37,0,0,9,8
3,6,3,2,4,7,1,0,1,0,1,0,37,0,0,9,8
3,6,3,2,4,7,1,0,1,0,1,0,37,0,0,9,8
3,6,3,2,4,7,1,0,1,0,1,0,37,0,0,9,8
3,6,3,2,4,7,1,0,1,0,1,0,37,0,0,9,8
3,6,3,2,4,7,1,0,1,0,1,0,37,0,0,9,8
3,6,3,2,4,7,1,0,1,0,1,0,37,0,0,9,8
4,6,3,2,4,7,1,0,1,0,1,0,37,19,0,9,1
4,6,3,2,4,7,1,0,1,0,1,0,37,19,0,9,1
4,2,3,2,4,7,1,0,1,0,1,0,37,19,0,9,1
4,2,4,2,4,7,1,0,1,0,1,0,37,20,0,9,1
4,2,4,2,4,7,1,0,1,0,1,0,37,7,0,9,1
4,2,4,6,4,7,1,0,1,0,1,0,37,7,0,9,1
4,2,4,6,4,7,1,0,1,0,1,0,36,7,0,9,1
4,2,4,6,5,7,1,0,1,0,1,0,36,7,0,9,1
4,2,4,6,5,7,1,0,1,0,1,0,36,7,0,9,1
4,2,4,6,5,2,1,0,1,0,1,0,36,7,0,9,1
5,2,4,6,5,2,1,0,1,0,1,0,36,7,0,9,1
5,2,4,6,5,2,1,0,1,0,1,0,36,7,0,9,1
5,5,4,6,5,2,1,0,1,0,1,0,36,7,0,9,1
5,5,4,6,5,2,1,0,1,0,1,0,36,9,0,9,1
5,5,4,6,5,2,1,0,1,0,1,0,36,4,0,9,2
5,5,5,6,5,2,1,0,1,0,1,0,36,4,0,9,2
5,5,5,6,5,2,1,0,1,0,1,0,36,4,0,9,2
5,5,5,1,5,2,1,0,1,0,1,0,36,4,0,9,4
5,5,5,1,5,2,1,0,1,0,1,0,36,4,0,9,2
5,5,5,1,6,2,1,0,1,0,1,0,36,4,0,9,2
5,5,5,1,6,5,1,0,1,0,1,0,36,4,0,9,2
5,5,5,1,6,5,1,0,1,0,1,0,36,4,0,9,2
5,5,5,1,6,5,1,0,1,0,1,0,35,4,0,9,2
6,5,5,1,6,5,1,0,1,0,1,0,35,4,0,9,2
6,6,5,1,6,5,1,0,1,0,1,0,35,4,0,9,2
6,6,6,1,6,5,1,0,1,0,1,0,35,4,0,9,2
6,6,6,4,6,5,1,0,1,0,1,0,35,6,0,9,2
6,6,6,4,6,5,1,0,1,0,1,0,34,0,0,10,5
6,6,6,4,7,5,1,0,1,0,1,0,34,0,0,10,5
6,6,6,4,7,5,1,0,1,0,1,0,34,0,0,10,5
6,6,6,4,7,2,1,0,1,0,1,0,34,0,0,10,5
7,6,6,4,7,2,1,0,1,0,1,0,34,0,0,10,5
7,6,6,4,7,2,1,0,1,0,1,0,34,0,0,10,5
7,1,6,4,7,2,1,0,1,0,1,0,34,0,0,10,5
7,1,6,4,7,2,1,0,1,0,1,0,34,0,0,10,5
7,1,7,4,7,2,1,0,1,0,1,0,34,0,0,10,5
7,1,7,4,7,2,1,0,1,0,1,0,34,0,0,10,5
7,1,7,2,7,2,1,0,1,0,1,0,34,0,0,10,5
7,1,7,2,0,2,1,0,1,0,2,0,34,0,0,10,5
7,1,7,2,0,4,1,0,1,0,2,0,34,0,0,10,5
7,1,7,2,0,4,1,0,1,0,2,0,34,0,0,10,5
0,1,7,2,0,4,1,0,1,0,2,0,34,0,0,10,5
0,4,7,2,0,4,1,0,1,0,2,0,34,3,0,10,3
0,4,7,2,0,4,1,0,1,0,2,0,34,0,0,10,5
0,4,3,2,0,4,1,0,1,0,2,0,34,0,0,10,8
0,4,3,2,0,4,1,0,1,0,2,0,34,0,0,10,8
0,4,3,2,0,4,1,0,1,0,2,0,34,0,0,10,9
0,4,3,2,0,4,1,0,1,0,2,0,34,0,0,10,7
0,4,3,2,0,4,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,0,4,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,0,4,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,0,4,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,0,4,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,0,4,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,0,4,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,2,4,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,7
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,8
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,8
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,9
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,6
0,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,6
1,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,6
1,4,3,3,2,7,1,0,1,0,2,0,34,0,0,10,6
1,6,3,3,2,7,1,0,1,0,2,0,34,0,0,10,6
1,6,4,3,2,7,1,0,1,0,2,0,34,4,0,10,3
1,6,4,3,2,7,1,0,1,0,2,0,34,4,0,10,3
1,6,4,6,2,7,1,0,1,0,2,0,34,6,0,10,2
1,6,4,6,2,7,1,0,1,0,2,0,34,2,0,10,4
1,6,4,6,3,7,1,0,1,0,2,0,34,2,0,10,4
1,6,4,6,3,7,1,0,1,0,2,0,34,2,0,10,4
1,6,4,6,3,0,1,0,1,0,2,0,34,2,0,10,4
2,6,4,6,3,0,1,0,1,0,2,0,34,2,0,10,10
2,0,4,6,3,0,1,1,1,0,2,0,34,2,0,10,10
2,0,7,6,3,0,1,1,1,0,2,0,34,2,0,10,10
2,0,7,6,3,0,1,1,1,0,2,0,34,2,0,10,10
2,0,7,6,3,0,1,1,1,0,2,0,34,2,0,10,10
2,0,7,6,3,0,1,1,1,0,2,0,34,2,0,10,10
2,0,7,6,3,0,1,1,1,0,2,0,34,2,0,10,10
2,0,7,6,3,0,1,1,1,0,2,0,34,2,0,10,10
2,0,7,6,3,0,1,1,1,0,2,0,34,2,0,10,10
2,0,7,0,3,0,1,1,1,2,2,0,34,2,0,10,10
2,0,7,0,4,0,1,1,1,2,2,0,34,4,0,10,10
2,0,7,0,4,0,1,1,1,2,2,0,34,4,0,10,10
2,0,7,0,4,6,1,1,1,2,2,0,34,6,0,10,10
2,0,7,0,4,6,1,1,1,2,2,0,34,1,0,10,10
3,0,7,0,4,6,1,1,1,2,2,0,34,1,0,10,10
3,0,7,0,4,6,1,1,1,2,2,0,34,1,0,10,10
3,5,7,0,4,6,1,1,1,2,2,0,34,1,0,10,10
3,5,7,0,4,6,1,1,1,2,2,0,34,1,0,10,10
3,5,7,0,4,6,1,1,1,2,2,0,33,1,0,10,10
3,5,2,0,4,6,1,1,1,2,2,0,33,1,0,10,10
3,5,2,1,4,6,1,1,1,2,2,0,33,1,0,10,10
